"","url","city","checkInDate","checkOutDate"
"1","/rooms/16525537?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"2","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"3","/rooms/5615753?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"4","/rooms/17514930?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"5","/rooms/9286443?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"6","/rooms/7375177?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"7","/rooms/11915798?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"8","/rooms/11482398?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"9","/rooms/13149883?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"10","/rooms/18143378?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"11","/rooms/10502616?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"12","/rooms/3536354?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"13","/rooms/13150055?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"14","/rooms/9864861?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"15","/rooms/16799063?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"16","/rooms/15066116?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"17","/rooms/2302198?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"18","/rooms/17288490?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"19","/rooms/12333074?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"20","/rooms/13830298?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"21","/rooms/11721276?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"22","/rooms/12979432?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"23","/rooms/17770539?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"24","/rooms/15290947?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"25","/rooms/9886548?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"26","/rooms/14760223?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"27","/rooms/17736487?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"28","/rooms/16756644?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"29","/rooms/8106943?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"30","/rooms/8768895?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"31","/rooms/8035864?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"32","/rooms/18051841?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"33","/rooms/16033679?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"34","/rooms/16666452?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"35","/rooms/16461599?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"36","/rooms/8035745?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"37","/rooms/8036020?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"38","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"39","/rooms/11204329?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"40","/rooms/17514930?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"41","/rooms/13340686?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"42","/rooms/7375177?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"43","/rooms/15224163?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"44","/rooms/11482398?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"45","/rooms/17423489?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"46","/rooms/18143378?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"47","/rooms/18087060?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"48","/rooms/3536354?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"49","/rooms/1634794?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"50","/rooms/9864861?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"51","/rooms/5782547?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"52","/rooms/15066116?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"53","/rooms/15847611?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"54","/rooms/17288490?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"55","/rooms/4755673?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"56","/rooms/13830298?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"57","/rooms/17423224?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"58","/rooms/12979432?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"59","/rooms/10133495?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"60","/rooms/15290947?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"61","/rooms/11830094?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"62","/rooms/14760223?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"63","/rooms/17967895?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"64","/rooms/16756644?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"65","/rooms/13502151?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"66","/rooms/8768895?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"67","/rooms/15734826?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"68","/rooms/18051841?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"69","/rooms/15463067?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"70","/rooms/16666452?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"71","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"72","/rooms/8035745?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"73","/rooms/10819774?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"74","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"75","/rooms/5615753?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"76","/rooms/17514930?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"77","/rooms/15670646?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"78","/rooms/7375177?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"79","/rooms/11915798?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"80","/rooms/11482398?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"81","/rooms/8768773?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"82","/rooms/18143378?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"83","/rooms/10502616?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"84","/rooms/3536354?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"85","/rooms/7375538?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"86","/rooms/9864861?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"87","/rooms/16799063?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"88","/rooms/15066116?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"89","/rooms/16471781?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"90","/rooms/17288490?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"91","/rooms/12333074?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"92","/rooms/13830298?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"93","/rooms/18038022?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"94","/rooms/12979432?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"95","/rooms/17770539?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"96","/rooms/15290947?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"97","/rooms/17880000?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"98","/rooms/14760223?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"99","/rooms/17736487?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"100","/rooms/16756644?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"101","/rooms/8035834?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"102","/rooms/8768895?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"103","/rooms/8035864?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"104","/rooms/18051841?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"105","/rooms/18111436?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"106","/rooms/16666452?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"107","/rooms/16461599?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"108","/rooms/8035745?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"109","/rooms/14831126?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"110","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"111","/rooms/11204329?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"112","/rooms/17514930?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"113","/rooms/14941137?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"114","/rooms/7375177?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"115","/rooms/15224163?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"116","/rooms/11482398?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"117","/rooms/8215093?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"118","/rooms/18143378?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"119","/rooms/18087060?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"120","/rooms/3536354?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"121","/rooms/16145547?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"122","/rooms/9864861?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"123","/rooms/5782547?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"124","/rooms/15066116?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"125","/rooms/11853093?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"126","/rooms/17288490?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"127","/rooms/4755673?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"128","/rooms/13830298?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"129","/rooms/15879975?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"130","/rooms/12979432?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"131","/rooms/10133495?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"132","/rooms/15290947?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"133","/rooms/15812249?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"134","/rooms/14760223?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"135","/rooms/17967895?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"136","/rooms/16756644?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"137","/rooms/17525207?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"138","/rooms/8768895?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"139","/rooms/15734826?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"140","/rooms/18051841?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"141","/rooms/10160638?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"142","/rooms/16666452?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"143","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"144","/rooms/8035745?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"145","/rooms/13006546?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"146","/rooms/14798336?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"147","/rooms/5615753?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"148","/rooms/17514930?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"149","/rooms/9286443?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"150","/rooms/7375177?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hong-Kong","2017-05-01","2017-05-02"
"151","/rooms/10274863?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"152","/rooms/16934981?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"153","/rooms/14683373?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"154","/rooms/17248647?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"155","/rooms/8800923?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"156","/rooms/6512198?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"157","/rooms/13156779?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"158","/rooms/14131050?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"159","/rooms/16153809?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"160","/rooms/13191683?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"161","/rooms/17359546?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"162","/rooms/15794547?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"163","/rooms/14867170?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"164","/rooms/16565759?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"165","/rooms/14721173?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"166","/rooms/11831366?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"167","/rooms/15876225?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"168","/rooms/14453212?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"169","/rooms/16887905?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"170","/rooms/14829577?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"171","/rooms/17305830?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"172","/rooms/13581237?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"173","/rooms/6647846?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"174","/rooms/11750779?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"175","/rooms/4054580?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"176","/rooms/16057315?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"177","/rooms/16621429?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"178","/rooms/15573971?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"179","/rooms/14406136?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"180","/rooms/17987521?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"181","/rooms/14060281?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"182","/rooms/13793452?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"183","/rooms/16521419?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"184","/rooms/11752266?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"185","/rooms/15866156?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"186","/rooms/5825058?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"187","/rooms/6511735?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"188","/rooms/16934981?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"189","/rooms/16553346?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"190","/rooms/17248647?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"191","/rooms/7055533?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"192","/rooms/6512198?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"193","/rooms/13681064?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"194","/rooms/14131050?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"195","/rooms/7425921?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"196","/rooms/13191683?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"197","/rooms/17311523?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"198","/rooms/15794547?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"199","/rooms/16079000?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"200","/rooms/16565759?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"201","/rooms/16239896?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"202","/rooms/11831366?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
"203","/rooms/6802469?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai--China","2017-05-01","2017-05-02"
