"","url","name","city","checkInDate","checkOutDate","price_2017.04.15","totalPrice_2017.04.15","price_2017-04-16","totalPrice_2017-04-16","price_2017-04-17","totalPrice_2017-04-17","price_2017-04-18","totalPrice_2017-04-18"
"709","/rooms/16088936?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【任意<U+95E8>小屋1<U+53F7>】<U+5BBD>窄巷子/人民公<U+56ED>/琴台路地<U+94C1>旁舒适品<U+8D28><U+4E24>居","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,384,432,"384","432","384","432"
"710","/rooms/16566027?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","TAI KOO LI / High quality design(BRAND:SNOW MOON)","Chengdu--Sichuan--China","5/1/17","5/2/17",673,865,769,865,"673","865","673","865"
"711","/rooms/16471504?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Cozy place in ChengDu!","Chengdu--Sichuan--China","5/1/17","5/2/17",104,NA,104,NA,"104",NA,NA,NA
"712","/rooms/17248105?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","唐阿姨的<U+522B>墅","Chengdu--Sichuan--China","5/1/17","5/2/17",152,168,168,192,"168","192","176","200"
"713","/rooms/3973649?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","成都好雨<U+65F6><U+8282>Inn(火<U+8F66>北站)","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,184,208,"184","208","184","208"
"714","/rooms/13944412?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路上<U+4E24><U+5367>室公寓。<U+5E26>上<U+4EB2>人和朋友感受成都安逸生活","Chengdu--Sichuan--China","5/1/17","5/2/17",1089,1225,1089,1225,"1089","1225",NA,"1225"
"715","/rooms/17458625?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","灰度HUIDO[落日於灰 淡濃有度]<U+5BBD>窄巷子/永陵博物<U+9986>地<U+94C1>4<U+53F7><U+7EBF>/套一美式复古loft","Chengdu--Sichuan--China","5/1/17","5/2/17",336,432,384,432,"336","432","336","432"
"716","/rooms/15698285?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+84DD>光公<U+9986>1881--BlueLight Mansion 1881,1-2人<U+72EC>立房<U+95F4>,提供<U+8F66><U+8F86><U+8FDC>近服<U+52A1>","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,160,176,"160","176",NA,NA
"717","/rooms/17659194?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+6E29>馨套房,地<U+5904>市<U+533A>,<U+5374>能<U+591F>享受城市郊<U+533A>的宁<U+9759>。全新宜家家具家<U+7535>全配,空<U+8C03>冰箱彩<U+7535><U+5BBD><U+5E26>加全套<U+53A8>具","Chengdu--Sichuan--China","5/1/17","5/2/17",136,152,136,152,"136","152",NA,"152"
"718","/rooms/15762145?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","「咪<U+9171>」桐梓林地<U+94C1>口loft日式花<U+56ED>小洋房美<U+9886><U+9986>CBD","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,568,640,"568","640","568","640"
"719","/rooms/14942269?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","机<U+573A>附近 空港16<U+533A> <U+6E29>馨小<U+7A9D> 短租日租","Chengdu--Sichuan--China","5/1/17","5/2/17",112,128,112,128,"112","128","112",NA
"720","/rooms/17832014?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【太古云端】春熙路.天府<U+5E7F><U+573A>.太古里.IFS 恒大高端住宅 <U+4E24>居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,1049,1177,"1049","1177",NA,"1177"
"721","/rooms/14135716?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Smile Home-武侯祠/<U+9526>里/<U+5BBD>窄巷子景<U+533A>旁★夏日<U+604B>香★花<U+6837>年<U+534E>★<U+89C2>景<U+6E29>馨套二(智能密<U+7801><U+9501>)","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,568,640,"568","640",NA,"640"
"722","/rooms/16319149?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路IFS&太古里&<U+5C7F><U+95F4>堂之“<U+89C6>界”&天府<U+5E7F><U+573A>&<U+5BBD>窄巷子&合江亭&高<U+6863><U+7535>梯小<U+533A>&金府花<U+56ED>","Chengdu--Sichuan--China","5/1/17","5/2/17",552,816,720,808,"544","808","552",NA
"723","/rooms/14178522?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【少年去游<U+8361>】<U+5BBD>窄巷子<U+53CC>地<U+94C1>口<U+6B27>式田<U+56ED><U+98CE>套房","Chengdu--Sichuan--China","5/1/17","5/2/17",328,416,368,416,"328","416","328","416"
"724","/rooms/14145843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+84DD>色海洋之豪<U+534E>套房 近火<U+8F66>南站、<U+6B27>尚、<U+51EF>丹<U+5E7F><U+573A>、宜家、桐梓林、<U+53CC>流机<U+573A>","Chengdu--Sichuan--China","5/1/17","5/2/17",256,336,296,336,"256","336",NA,"336"
"725","/rooms/14376382?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","一<U+73AF>路/<U+5BBD>窄巷子/火<U+8F66>北站<U+89C2>景<U+9633>台大套二","Chengdu--Sichuan--China","5/1/17","5/2/17",344,384,344,384,"344","384",NA,"384"
"726","/rooms/11940715?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠<U+9526>里旁,<U+4E34>二<U+73AF>路,宜居十人,花<U+56ED><U+9633>台<U+6E29>馨舒适四居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,1049,1177,"1049","1177",NA,"1177"
"727","/rooms/14969657?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路 太古里 IFS 成都<U+4E1C>客站 地<U+94C1>口直<U+8FBE> 清新小舍","Chengdu--Sichuan--China","5/1/17","5/2/17",392,488,432,488,"392","488",NA,"488"
"728","/rooms/13267751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+53CC>流机<U+573A>近川航<U+4E1C>航南航地中海<U+98CE>情<U+6E29>馨一居","Chengdu--Sichuan--China","5/1/17","5/2/17",200,224,200,224,"200","224",NA,NA
"729","/rooms/17907496?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","新房源:2本<U+4E66>就可抵69元房<U+8D39>,住春熙路套房2books get 69 deduction","Chengdu--Sichuan--China","5/1/17","5/2/17",232,264,232,264,"232","264","232","264"
"730","/rooms/17738774?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","太古里全景<U+89C2>幕三<U+5367>室三<U+536B><U+8F7B>奢套房","Chengdu--Sichuan--China","5/1/17","5/2/17",1313,1473,1313,1473,"1313","1473",NA,NA
"731","/rooms/17674828?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路近地<U+94C1> <U+9F99><U+732B>主<U+9898> <U+5E26>有豪<U+534E>投影<U+4EEA>和游<U+620F>机 <U+6E29>馨家庭影院","Chengdu--Sichuan--China","5/1/17","5/2/17",464,520,464,520,"464","520","464","520"
"732","/rooms/12993270?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+53CC>流机<U+573A>近川大民大<U+7B80><U+6B27>主<U+9898>大床酒店式公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,184,208,"184","208","184","208"
"733","/rooms/16079271?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【桃花<U+575E>】|春熙路/太古里/天府<U+5E7F><U+573A>/<U+5BBD>窄巷子<U+6E29>馨<U+8DC3><U+5C42>套一","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,384,432,"384","432",NA,NA
"734","/rooms/15223844?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【<U+9633>光<U+6E29>馨套二】天府<U+5E7F><U+573A>/春熙路/太古里","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,760,680,760,"584","760","312","456"
"735","/rooms/8615264?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","成都市天府<U+5E7F><U+573A>春熙路<U+5BBD>窄巷子<U+53CC>地<U+94C1>口<U+6E29>馨2居(成都海之家家庭公寓)","Chengdu--Sichuan--China","5/1/17","5/2/17",464,520,464,520,NA,"520","464","520"
"736","/rooms/9567957?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","(特价)一<U+53F7><U+7EBF>地<U+94C1>口 文殊院旁 近<U+5BBD>窄巷子 春熙路 <U+6E29>馨套一","Chengdu--Sichuan--China","5/1/17","5/2/17",336,440,392,440,"336","440","336","440"
"737","/rooms/14895673?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Jungle-like LOFT with light Industrial style","Chengdu--Sichuan--China","5/1/17","5/2/17",224,296,264,NA,"224",NA,NA,NA
"738","/rooms/18061348?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","高<U+5C42><U+73B0>代<U+65F6>尚<U+7EA2>黑black&red公寓(近春熙路商圈,太古里,<U+5BBD>窄巷子,<U+9526>里等)","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,NA,NA,NA,NA,NA,NA,"608"
"739","/rooms/8372103?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","City center riverside 3 bedrooms theme apartment","Chengdu--Sichuan--China","5/1/17","5/2/17",1161,1305,1161,1305,"1161","1305",NA,"1305"
"740","/rooms/17522528?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+4E34>近文殊院,春熙路,<U+5BBD>窄巷子,交通便利,<U+5E26>花<U+56ED>平台,<U+6E29>馨的<U+53CC>床<U+95F4>","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,160,176,"160","176",NA,"176"
"741","/rooms/15271843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠&<U+9526>里旁/英<U+4F26><U+7ECF>典/<U+7EDD>美<U+53CC>面<U+89C2>景/俯瞰城市/品味舒适<U+53CC>床套房/<U+5BBD>窄巷子&杜甫草堂<U+73AF><U+7ED5>","Chengdu--Sichuan--China","5/1/17","5/2/17",544,608,544,608,"544","608","544","608"
"742","/rooms/15244955?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","|<U+8BBE><U+8BA1><U+5E08>房<U+4E1C>打造[南庭House]|<U+7D27><U+90BB>二<U+73AF>与地<U+94C1>站|","Chengdu--Sichuan--China","5/1/17","5/2/17",232,352,312,352,"232","352",NA,"352"
"743","/rooms/13470262?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【M+花房<U+7EA2><U+697C>】IFS、太古里附近/超<U+8D5E>LOFT夜景房,可住3-6人","Chengdu--Sichuan--China","5/1/17","5/2/17",801,985,881,985,"801","985","801","985"
"744","/rooms/12977602?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠<U+9526>里春熙路民大体院<U+6E29>馨榻榻米一居整租(<U+697C>下就是地<U+94C1>3<U+53F7><U+7EBF>高升<U+6865>站)","Chengdu--Sichuan--China","5/1/17","5/2/17",392,440,392,440,"392","440","392","440"
"745","/rooms/16540164?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","距春熙路太古里20米,快耍慢活,您悠然自得,豪<U+534E>主<U+5367>,高<U+6863>公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",136,NA,136,NA,"136",NA,"136",NA
"746","/rooms/16566027?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","TAI KOO LI / High quality design(BRAND:SNOW MOON)","Chengdu--Sichuan--China","5/1/17","5/2/17",673,865,769,865,"673","865",NA,"865"
"747","/rooms/16079271?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【桃花<U+575E>】|春熙路/太古里/天府<U+5E7F><U+573A>/<U+5BBD>窄巷子<U+6E29>馨<U+8DC3><U+5C42>套一","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,384,432,"384","432","384","432"
"748","/rooms/17248105?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","唐阿姨的<U+522B>墅","Chengdu--Sichuan--China","5/1/17","5/2/17",152,168,168,192,"168","192",NA,"200"
"749","/rooms/17131391?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【<U+7476><U+2764><U+FE0F>CD' HOUSE】公寓2分<U+949F>到太古里/Ifs/春熙路~!","Chengdu--Sichuan--China","5/1/17","5/2/17",432,584,520,584,"424","568",NA,"568"
"750","/rooms/13944412?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路上<U+4E24><U+5367>室公寓。<U+5E26>上<U+4EB2>人和朋友感受成都安逸生活","Chengdu--Sichuan--China","5/1/17","5/2/17",1089,1225,1089,1225,"1089","1225",NA,"1225"
"751","/rooms/15271843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠&<U+9526>里旁/英<U+4F26><U+7ECF>典/<U+7EDD>美<U+53CC>面<U+89C2>景/俯瞰城市/品味舒适<U+53CC>床套房/<U+5BBD>窄巷子&杜甫草堂<U+73AF><U+7ED5>","Chengdu--Sichuan--China","5/1/17","5/2/17",544,608,544,608,"544","608","544","608"
"752","/rooms/15698285?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+84DD>光公<U+9986>1881--BlueLight Mansion 1881,1-2人<U+72EC>立房<U+95F4>,提供<U+8F66><U+8F86><U+8FDC>近服<U+52A1>","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,160,176,"160","176","160","176"
"753","/rooms/14492508?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【旅行·家】成都<U+4E1C>站旁<U+6E29>馨<U+4E24>居","Chengdu--Sichuan--China","5/1/17","5/2/17",264,296,264,296,"264","296","264","296"
"754","/rooms/15762145?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","「咪<U+9171>」桐梓林地<U+94C1>口loft日式花<U+56ED>小洋房美<U+9886><U+9986>CBD","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,568,640,"568","640",NA,"640"
"755","/rooms/17441374?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Fate house|市中心|<U+5BBD>窄巷子旁|靠近地<U+94C1>|舒适套一","Chengdu--Sichuan--China","5/1/17","5/2/17",168,240,216,240,"168","240","168","240"
"756","/rooms/17832014?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【太古云端】春熙路.天府<U+5E7F><U+573A>.太古里.IFS 恒大高端住宅 <U+4E24>居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,1049,1177,"1049","1177",NA,"1177"
"757","/rooms/14676998?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","12春熙路天府<U+5E7F><U+573A><U+5BBD>窄巷<U+76D0>市口太古里<U+573A>合江亭<U+4E1C>站博物<U+9986>杜甫草堂川大<U+534E>西地<U+94C1>口新南<U+95E8>","Chengdu--Sichuan--China","5/1/17","5/2/17",216,240,216,240,"216","240","216","240"
"758","/rooms/16319149?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路IFS&太古里&<U+5C7F><U+95F4>堂之“<U+89C6>界”&天府<U+5E7F><U+573A>&<U+5BBD>窄巷子&合江亭&高<U+6863><U+7535>梯小<U+533A>&金府花<U+56ED>","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,816,720,808,"544","808","552",NA
"759","/rooms/12074711?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","HDCL Serviced Residence(Room D-4)","Chengdu--Sichuan--China","5/1/17","5/2/17",424,480,424,480,"424","480","424","480"
"760","/rooms/14145843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+84DD>色海洋之豪<U+534E>套房 近火<U+8F66>南站、<U+6B27>尚、<U+51EF>丹<U+5E7F><U+573A>、宜家、桐梓林、<U+53CC>流机<U+573A>","Chengdu--Sichuan--China","5/1/17","5/2/17",256,336,296,336,"256","336",NA,NA
"761","/rooms/9719293?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武候祠<U+9526>里<U+5BBD>窄巷子旁俯瞰城市中心及府南河夜景<U+7EDD>佳一室一<U+5385>,最具家居感——了凡的家(<U+5E26>大露台)01","Chengdu--Sichuan--China","5/1/17","5/2/17",568,712,632,712,"568","712","568","712"
"762","/rooms/11940715?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠<U+9526>里旁,<U+4E34>二<U+73AF>路,宜居十人,花<U+56ED><U+9633>台<U+6E29>馨舒适四居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,1049,1177,"1049","1177","1049","1177"
"763","/rooms/15826751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","[林地]<U+8BBE><U+8BA1><U+5E08>的家/<U+4E24>居室/地<U+94C1>房/河景/离太古里几步路/周<U+8FB9>好吃多","Chengdu--Sichuan--China","5/1/17","5/2/17",584,NA,640,NA,"584",NA,NA,NA
"764","/rooms/13267751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+53CC>流机<U+573A>近川航<U+4E1C>航南航地中海<U+98CE>情<U+6E29>馨一居","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,224,200,224,"200","224",NA,"224"
"765","/rooms/18065951?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","大<U+68A6>-【高<U+5C42><U+53CC><U+5367><U+89C2>景豪宅】配套商<U+573A>·至美夜景【近春熙路/太古里/天府<U+5E7F><U+573A>/<U+5BBD>窄巷子】<U+697C>下四<U+6761>地<U+94C1><U+7EBF>","Chengdu--Sichuan--China","5/1/17","5/2/17",641,721,640,720,"640","720","641","721"
"766","/rooms/17738774?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","太古里全景<U+89C2>幕三<U+5367>室三<U+536B><U+8F7B>奢套房","Chengdu--Sichuan--China","5/1/17","5/2/17",1313,1473,1313,1473,"1313","1473",NA,"1473"
"767","/rooms/16862711?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+9526>里古街精品民宿loft<U+8BBE><U+8BA1><U+5E08>作品","Chengdu--Sichuan--China","5/1/17","5/2/17",400,448,400,448,"400","448",NA,"448"
"768","/rooms/12993270?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+53CC>流机<U+573A>近川大民大<U+7B80><U+6B27>主<U+9898>大床酒店式公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,184,208,"184","208",NA,"208"
"769","/rooms/13772536?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路附近工<U+4E1A>2.0主<U+9898>大床房","Chengdu--Sichuan--China","5/1/17","5/2/17",336,376,336,376,"336","376",NA,"376"
"770","/rooms/15223844?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【<U+9633>光<U+6E29>馨套二】天府<U+5E7F><U+573A>/春熙路/太古里","Chengdu--Sichuan--China","5/1/17","5/2/17",584,760,680,760,"584","760",NA,NA
"771","/rooms/16873661?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+7F24><U+7EB7>小舍|<U+7D27><U+90BB>人民公<U+56ED>、<U+5BBD>窄巷子Chengdu Colorful Day Holiday Hotel","Chengdu--Sichuan--China","5/1/17","5/2/17",336,376,336,376,"336","376",NA,"376"
"772","/rooms/9567957?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","(特价)一<U+53F7><U+7EBF>地<U+94C1>口 文殊院旁 近<U+5BBD>窄巷子 春熙路 <U+6E29>馨套一","Chengdu--Sichuan--China","5/1/17","5/2/17",336,440,392,440,"336","440","336","440"
"773","/rooms/17487526?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+5F52>宿『小森林』文殊院<U+5BBD>窄巷子地<U+94C1>口机<U+573A><U+4E13><U+7EBF>步行2分<U+949F>","Chengdu--Sichuan--China","5/1/17","5/2/17",136,152,136,152,"136","152","136","152"
"774","/rooms/18061348?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","高<U+5C42><U+73B0>代<U+65F6>尚<U+7EA2>黑black&red公寓(近春熙路商圈,太古里,<U+5BBD>窄巷子,<U+9526>里等)","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,NA,NA,NA,NA,NA,"544","608"
"775","/rooms/15299735?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+95F2>壕(shine house)商<U+52A1>主<U+9898>酒店公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",232,264,208,232,"208","232",NA,NA
"776","/rooms/17522528?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+4E34>近文殊院,春熙路,<U+5BBD>窄巷子,交通便利,<U+5E26>花<U+56ED>平台,<U+6E29>馨的<U+53CC>床<U+95F4>","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,160,176,"160","176","160","176"
"777","/rooms/17807393?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","<U+5E7A>伍工作室/九眼<U+6865>附近/6米<U+5C42>高超大loft<U+5355><U+95F4><U+72EC>立房<U+95F4>并非整套出租","Chengdu--Sichuan--China","5/1/17","5/2/17",296,NA,296,NA,"296",NA,"296",NA
"778","/rooms/15244955?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","|<U+8BBE><U+8BA1><U+5E08>房<U+4E1C>打造[南庭House]|<U+7D27><U+90BB>二<U+73AF>与地<U+94C1>站|","Chengdu--Sichuan--China","5/1/17","5/2/17",232,352,312,352,"232","352","232","352"
"779","/rooms/15827046?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","[白<U+9CB8>]<U+8BBE><U+8BA1><U+5E08>的家/<U+5355><U+95F4>/地<U+94C1>房/河景/离太古里几步路/周<U+8FB9>好吃好玩","Chengdu--Sichuan--China","5/1/17","5/2/17",520,640,568,640,"520","640",NA,"640"
"780","/rooms/12977602?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠<U+9526>里春熙路民大体院<U+6E29>馨榻榻米一居整租(<U+697C>下就是地<U+94C1>3<U+53F7><U+7EBF>高升<U+6865>站)","Chengdu--Sichuan--China","5/1/17","5/2/17",392,440,392,440,NA,"440",NA,"440"
"781","/rooms/15290108?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","1<U+53F7>我<U+4EEC><U+8FD8>需要改<U+8FDB>,求每位<U+4EB2>的建<U+8BAE>。7<U+697C>套二越三<U+5C42><U+6E29>心房,周<U+56F4>春熙路、太古里、天府<U+5E7F><U+573A>","Chengdu--Sichuan--China","5/1/17","5/2/17",464,520,464,520,"464","520",NA,"520"
